Export;EXP-2023-01 (20230706 01:39);;;StationsCode;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20230201 01:00;20230201 02:00;8.281;10.827;4.582;14.394;8.955;7.361;9.239;9.926;8.965;5.041;12.287;7.445;5.33;8.256;10.268;10.493;7.843;3.491;5.113;5.719;11.65;6.764;8.269;9.464;7.226
PM2.5;uur;µg/m³;20230201 02:00;20230201 03:00;8.729;6.362;6.748;-0;6.5;6.854;15.207;7.696;7.14;6.823;7.56;9.072;5.998;9.072;9.954;12.346;12.13;3.906;5.206;3.438;5.964;4.016;4.182;6.099;8.627
PM2.5;uur;µg/m³;20230201 03:00;20230201 04:00;10.18;13.433;8.798;4.599;4.788;6.726;10.895;6.459;8.759;9.837;10.65;5.712;5.238;9.827;8.653;9.308;9.131;6.703;5.003;6.866;5.863;4.383;3.934;4.606;9.268
PM2.5;uur;µg/m³;20230201 04:00;20230201 05:00;9.974;9.945;4.771;13.1;12.238;5.244;11.15;10.18;9.592;8.181;10.67;9.102;6.302;9.063;5.908;6.807;5.226;8.867;5.981;9.2;6.388;14.511;2.473;5.185;10.219
PM2.5;uur;µg/m³;20230201 05:00;20230201 06:00;8.113;9.592;3.077;6.821;8.749;3.29;11.503;10.48;9.249;8.382;11.032;9.641;5.802;8.368;7.071;5.685;6.913;10.131;7.621;6.949;5.972;;6.192;5.774;7.477
PM2.5;uur;µg/m³;20230201 06:00;20230201 07:00;7.377;8.236;1.763;6.844;7.297;5.243;14.335;11.17;9.66;9.141;6.503;7.648;4.046;6.717;10.16;2.229;7.269;5.055;6.174;4.018;5.639;6.522;5.947;6.94;7.592
PM2.5;uur;µg/m³;20230201 07:00;20230201 08:00;14.903;5.246;-2.238;10.209;8.309;7.635;13.972;9.493;10.229;9.268;5.935;8.282;3.482;5.642;11.023;-0.16;8.288;1.303;5.26;7.958;5.427;2.931;7.255;4.408;8.474
PM2.5;uur;µg/m³;20230201 08:00;20230201 09:00;9.435;1.48;-1.799;8.483;11.807;7.402;10.64;13.29;6.03;7.547;6.58;12.365;-2.874;16.207;8.685;5.896;5.489;0.053;3.412;6.824;5.367;1.636;7.268;4.867;6.782
PM2.5;uur;µg/m³;20230201 09:00;20230201 10:00;7.824;15.148;4.388;13.394;9.954;4.497;11.268;8.609;6.33;6.736;13.277;8.4;4.849;10.229;4.498;9.112;7.844;5.898;4.843;5.806;7.857;6.829;5.761;7.258;6.667
PM2.5;uur;µg/m³;20230201 10:00;20230201 11:00;9.631;6.013;3.784;12.012;7.643;4.764;8.857;5.363;7.474;5.812;8.346;5.918;4.432;5.238;4.199;8.031;7.211;6.846;8.729;8.614;8.611;6.342;3.171;7.925;11.081
PM2.5;uur;µg/m³;20230201 11:00;20230201 12:00;9.749;8.611;3.927;10.278;8.72;5.677;11.689;7.559;12.659;6.212;8.685;7.277;3.109;3.11;3.977;7.669;4.895;4.115;7.017;5.568;10.415;4.038;2.289;5.08;8.204
PM2.5;uur;µg/m³;20230201 12:00;20230201 13:00;9.876;9.66;15.139;15.325;12.551;9.014;7.974;8.165;10.925;5.547;8.71;9.778;4.19;6.46;4.027;8.847;6.408;2.724;4.836;5.93;7.706;5.68;2.88;3.143;6.225
PM2.5;uur;µg/m³;20230201 13:00;20230201 14:00;7.032;5.223;11.787;9.641;11.081;6.511;8.632;7.322;7.869;3.253;11.689;6.83;6.968;8.537;5.638;9.729;4.893;2.502;3.557;7.833;6.193;-0.445;7.791;6.196;6.496
PM2.5;uur;µg/m³;20230201 14:00;20230201 15:00;7.749;5.332;6.95;8.965;8.059;5.005;9.386;11.72;12.532;6.603;11.767;9.974;6.569;5.094;5.98;6.36;3.898;5.15;5.522;9.18;4.749;8.264;9.406;8.333;6.763
PM2.5;uur;µg/m³;20230201 15:00;20230201 16:00;6.349;5.365;2.522;7.423;9.239;7.166;10.562;9.747;9.709;7.095;9.994;7.741;5.284;5.531;6.366;8.581;4.205;4.987;6.052;6.836;3.104;2.016;4.606;6.64;7.241
PM2.5;uur;µg/m³;20230201 16:00;20230201 17:00;8.48;4.332;0.409;5.393;12.453;6.33;9.396;8.237;7.738;6.521;9.866;4.282;4.076;7.473;6.272;5.281;5.877;12.003;4.086;7.249;2.766;-2.888;5.504;5.046;7.857
PM2.5;uur;µg/m³;20230201 17:00;20230201 18:00;5.918;3.873;0.638;3.255;8.974;5.91;12.101;10.2;11.513;7.251;5.702;8.46;3.726;7.462;10.817;4.32;5.766;8.262;3.794;6.12;6.662;4.108;7.709;5.28;4.696
PM2.5;uur;µg/m³;20230201 18:00;20230201 19:00;5.486;5.542;1.509;0.943;9.043;7.478;8.093;8.125;8.167;5.758;2.403;8.216;5.898;6.377;10.013;3.164;8.148;6.544;1.492;7.291;7.62;3.343;7.15;4.661;4.231
PM2.5;uur;µg/m³;20230201 19:00;20230201 20:00;7.485;6.9;-0.564;9.435;13.482;4.434;8.617;10.73;8.023;5.195;10.288;6.92;5.991;7.588;10.709;1.461;5.697;4.759;3.758;8.55;5.932;2.358;5.978;3.46;2.244
PM2.5;uur;µg/m³;20230201 20:00;20230201 21:00;6.796;6.359;0.398;6.97;10.738;6.509;12.551;9.1;8.433;7.392;8.597;6.721;5.61;5.05;9.582;-0.181;5.379;4.247;2.946;6.812;8.559;4.475;9.66;1.664;1.318
PM2.5;uur;µg/m³;20230201 21:00;20230201 22:00;6.526;7.063;4.066;5.428;8.994;8.149;12.218;11.8;9.21;5.643;9.259;7.426;3.309;2.69;9.249;-0.234;5.943;1.66;2.793;6.643;5.947;5.355;8.398;7.096;2.412
PM2.5;uur;µg/m³;20230201 22:00;20230201 23:00;7.143;7.428;2.89;4.812;6.032;7.475;11.13;10.02;8.984;4.706;6.776;8.729;2.046;2.239;8.488;5.956;5.781;1.557;7.403;4.469;8.311;4.232;3.534;7.864;0.764
PM2.5;uur;µg/m³;20230201 23:00;20230202 00:00;5.755;9.984;4.138;6.484;6.039;6.662;11.385;10.19;7.182;5.729;6.395;5.813;3.836;1.263;7.438;4.951;5.443;0.8;5.13;2.258;6.694;2.657;2.779;6.066;1.013
PM2.5;uur;µg/m³;20230202 00:00;20230202 01:00;7.823;9.758;6.126;5.597;5.924;4.406;11.307;11.28;6.945;3.58;9.484;6.494;6.409;3.463;7.904;5.753;5.767;2.525;2.502;2.707;5.103;1.858;5.957;4.918;3.943
PM2.5;uur;µg/m³;20230202 01:00;20230202 02:00;9.102;10.219;7.337;4.119;8.442;6.464;8.223;11.11;8.798;4.269;7.328;3.663;4.472;1.937;7.342;5.908;3.139;3.974;5.328;3.149;3.713;3.754;4.181;3.94;2.091
PM2.5;uur;µg/m³;20230202 02:00;20230202 03:00;6.08;9.984;4.016;11.807;8.47;5.67;7.335;8.274;8.916;5.515;7.942;3.592;6.17;2.551;5.825;4.619;3.86;1.485;2.921;2.938;;1.923;3.026;4.854;3.875
PM2.5;uur;µg/m³;20230202 03:00;20230202 04:00;5.456;8.127;3.55;10.895;5.246;7.317;13.796;10.4;8.623;7.265;8.053;5.721;4.286;2.143;5.146;3.703;7.21;0.558;1.323;2.48;;0.478;4.275;3.89;4.829
PM2.5;uur;µg/m³;20230202 04:00;20230202 05:00;8.014;5.967;3.326;8.955;7.157;5.936;8.01;8.334;8.27;4.429;4.289;4.978;3.219;-2.42;4.168;5.864;9.121;1.394;1.132;2.286;8.945;5.452;2.505;7.57;4.599
PM2.5;uur;µg/m³;20230202 05:00;20230202 06:00;6.819;7.406;2.542;7.262;7.07;6.772;6.806;11.66;6.512;3.056;5.442;2.853;1.765;-1.225;5.516;4.061;6.359;0.813;3.421;1.391;12.365;3.353;5.034;3.898;2.014
PM2.5;uur;µg/m³;20230202 06:00;20230202 07:00;4.873;6.249;1.938;8.049;5.393;8.005;8.818;10.13;5.952;6.754;3.693;2.839;3.505;-0.259;6.658;2.279;5.16;0.054;7.826;4.29;5.984;1.141;1.202;1.113;1.348
PM2.5;uur;µg/m³;20230202 07:00;20230202 08:00;7.125;10.905;1.274;12.395;7.775;7.483;9.053;7.68;5.061;4.242;6.836;4.267;2.838;-0.46;5.669;3.121;7.524;-0.405;4.901;5.039;;1.979;-3.303;2.351;1.538
PM2.5;uur;µg/m³;20230202 08:00;20230202 09:00;4.861;7.037;0.519;6.719;5.819;4.794;10.405;5.442;4.477;3.06;7.741;3.87;3.456;0.787;4.674;8.837;3.545;1.885;2.334;4.767;2.94;0.026;0.788;1.993;-0.835
PM2.5;uur;µg/m³;20230202 09:00;20230202 10:00;4.344;6.569;2.453;9.023;4.867;3.727;7.01;5.569;10.356;4.354;6.185;3.129;3.011;1.426;7.28;5.638;1.942;1.836;2.421;3.245;7.351;1.521;1.873;0.689;-2.449
PM2.5;uur;µg/m³;20230202 10:00;20230202 11:00;4.314;5.637;1.978;5.052;7.572;4.923;8.778;5.594;9.288;5.792;;2.361;2.929;0.531;5.976;6.214;2.858;0.585;1.982;0.738;9.327;1.628;-0.248;0.287;1.01
PM2.5;uur;µg/m³;20230202 11:00;20230202 12:00;6.328;4.164;6.984;3.332;7.703;4.974;10.797;7.764;7.266;5.57;1.647;1.871;1.564;1.635;4.006;7.385;4.633;-0.243;-3.653;-0.029;3.532;1.997;-0.596;-0.014;0.613
PM2.5;uur;µg/m³;20230202 12:00;20230202 13:00;9.141;5.121;4.926;3.188;4.964;4.813;9.288;9.795;5.791;4.359;6.915;0.238;1.684;5.726;4.069;4.347;2.989;3.026;1.904;2.201;1.776;2.58;0.554;0.811;0.576
PM2.5;uur;µg/m³;20230202 13:00;20230202 14:00;5.304;4.486;6.095;16.344;8.543;3.58;6.723;7.158;4.225;1.538;4.045;1.321;1.291;6.793;5.02;1.229;2.536;1.726;3.323;2.155;9.406;0.841;-0.113;2.921;1.81
PM2.5;uur;µg/m³;20230202 14:00;20230202 15:00;4.758;4.739;5.443;0.369;6.156;4.124;8.419;5.49;2.713;0.911;6.325;2.741;-0.243;7.149;3.446;3.58;3.398;-1.622;1.326;1.58;8.994;3.61;-1.548;0.257;0.434
PM2.5;uur;µg/m³;20230202 15:00;20230202 16:00;4.945;4.688;1.189;14.443;7.243;2.856;6.324;4.852;2.832;2.053;15.433;2.439;-1.203;5.957;0.706;3.194;2.794;-0.936;0.731;-1.515;6.263;4.009;-2.112;-0.495;0.801
PM2.5;uur;µg/m³;20230202 16:00;20230202 17:00;3.927;4.634;-0.405;6.377;10.17;5.01;6.414;8.212;5.555;3.364;16.119;-0.633;1.56;2.774;0.653;1.916;3.166;0.274;0.596;1.749;3.739;1.722;0.116;2.343;1.548
PM2.5;uur;µg/m³;20230202 17:00;20230202 18:00;1.791;6.494;-0.985;6.797;10.297;4.124;7.121;8.475;6.392;2.637;12.953;1.375;1.835;-0.082;5.122;2.802;8.759;0.453;1.586;0.378;-0.173;4.361;1.419;3.288;2.031
PM2.5;uur;µg/m³;20230202 18:00;20230202 19:00;2.091;5.033;0.719;5.421;8.5;2.627;8.218;12.4;2.899;3.716;7.29;2.035;2.459;0.652;5.052;5.573;9.866;0.052;2.62;0.905;11.767;3.197;2.034;2.469;4.606
PM2.5;uur;µg/m³;20230202 19:00;20230202 20:00;0.764;6.75;0.74;6.226;6.963;2.291;11.924;11.22;3.511;4.177;4.728;1.027;1.671;1.019;10.17;5.727;9.543;2.04;5.309;8.916;9.494;5.109;3.487;2.342;5.792
PM2.5;uur;µg/m³;20230202 20:00;20230202 21:00;2.669;4.031;0.626;7.392;5.846;3.289;12.777;11.31;8.049;5.255;3.613;5.352;1.973;-1.653;11.532;6.797;7.31;1.109;3.666;8.213;5.73;7.599;2.254;2.299;4.328
PM2.5;uur;µg/m³;20230202 21:00;20230202 22:00;5.677;8.177;1.522;14.521;5.843;4.993;10.846;8.118;8.778;7.076;3.694;4.234;2.931;-2.209;8.358;6.142;6.511;0.92;3.526;6.3;2.661;10.66;0.104;1.861;8.171
PM2.5;uur;µg/m³;20230202 22:00;20230202 23:00;10.043;7.526;3.98;9.651;4.378;4.647;10.464;6.342;11.424;6.775;9.484;3.633;4.178;1.281;4.949;6.305;4.392;1.668;5.429;6.662;5.14;12.561;-2.754;2.03;5.672
PM2.5;uur;µg/m³;20230202 23:00;20230203 00:00;9.925;8.463;3.03;6.423;5.897;3.962;15.472;9.512;8.358;7.669;11.63;5.39;3.769;3.34;11.277;6.598;4.71;5.522;7.739;5.486;9.807;8.602;-3.006;1.095;6.434
PM2.5;uur;µg/m³;20230203 00:00;20230203 01:00;6.49;6.931;5.861;10.876;5.573;3.648;15.472;7.257;7.662;5.991;8.383;5.943;4.463;2.445;9.425;7.059;10.229;3.863;9.494;4.725;14.149;5.476;-0.314;-0.732;3.323
PM2.5;uur;µg/m³;20230203 01:00;20230203 02:00;9.415;3.571;3.443;8.7;10.101;4.032;10.239;6.278;7.063;6.072;5.615;6.346;6.981;8.375;8.203;8.808;7.432;1.116;3.819;4.678;8.552;5.811;-2.389;2.385;1.766
PM2.5;uur;µg/m³;20230203 02:00;20230203 03:00;7.899;2.682;1.152;7.741;8.203;2.976;7.863;5.014;5.943;4.197;7.963;5.741;3.567;4.881;5.16;10.542;5.538;3.516;5.194;7.175;9.915;9.112;-1.027;2.986;3.739
PM2.5;uur;µg/m³;20230203 03:00;20230203 04:00;4.556;5.909;5.181;7.516;6.164;1.959;11.562;5.159;5.339;4.697;8.625;4.018;2.255;4.415;7.24;8.315;3.972;2.843;4.928;4.304;5.015;5.801;1.138;0.732;4.816
PM2.5;uur;µg/m³;20230203 04:00;20230203 05:00;4.374;3.417;3.77;4.917;4.014;4.342;6.179;5.003;2.593;3.101;4.699;3.304;0.419;3.149;4.788;6.216;5.208;-0.656;2.437;0.408;0.784;2.503;2.796;-0.356;3.886
PM2.5;uur;µg/m³;20230203 05:00;20230203 06:00;4.786;0.756;0.786;10.297;3.931;3.692;5.724;7.8;0.511;2.753;4.042;4.104;-0.278;2.27;0.4;7.114;4.982;-1.771;0.903;5.799;1.889;0.864;2.847;0.895;2.225
PM2.5;uur;µg/m³;20230203 06:00;20230203 07:00;4.939;0.657;2.664;4.965;2.757;3.123;10.219;8.85;2.245;2.237;7.358;2.398;1.297;0.714;5.04;6.239;2.247;1.044;0.99;3.857;7.25;4.769;2.486;2.119;0.591
PM2.5;uur;µg/m³;20230203 07:00;20230203 08:00;2.693;1.467;2.137;6.056;4.006;3.929;8.157;6.033;5.69;1.931;3.731;0.298;1.906;4.024;5.542;3.303;4.757;-0.781;-2.526;-0.624;3.211;3.186;9.523;3.068;1.597
PM2.5;uur;µg/m³;20230203 08:00;20230203 09:00;3.571;5.631;2.74;3.615;5.322;4.794;10.395;7.858;5.989;1.463;1.532;1.136;2.074;1.87;6.73;2.867;4.601;-3.191;-2.998;-2.663;-1.692;3.006;5.412;5.829;1.963
PM2.5;uur;µg/m³;20230203 09:00;20230203 10:00;4.187;4.896;1.732;8.681;4.665;6.518;8.277;8.569;7.774;1.728;4.995;-0.185;1.939;-2.522;7.056;2.384;4.31;-0.709;-1.117;1.228;0.734;4.591;6.742;5.077;4.113
PM2.5;uur;µg/m³;20230203 10:00;20230203 11:00;4.482;1.27;1.388;5.47;7.122;3.613;8.55;7.132;5.481;2.5;2.971;0.785;1.924;-0.984;6.124;5.336;2.374;-0.284;-2.225;1.322;1.126;2.255;7.782;10.983;1.986
PM2.5;uur;µg/m³;20230203 11:00;20230203 12:00;4.845;-1.38;1.22;10.258;7.912;2.422;6.58;8.964;10.474;3.269;-0.038;3.092;-0.022;5.869;5.838;6.303;2.694;0.732;-0.56;-0.458;1.718;4.315;6.462;10.591;7.75
PM2.5;uur;µg/m³;20230203 12:00;20230203 13:00;5.862;2.048;4.522;10.141;5.375;2.846;8.021;8.116;5.561;4.036;2.577;0.442;-0.114;7.082;7.696;4.713;7.473;1.648;1.854;9.2;;5.144;9.592;;10.062
PM2.5;uur;µg/m³;20230203 13:00;20230203 14:00;4.892;5.865;5.743;8.067;5.813;1.507;4.041;6.063;4.151;4.048;2.415;2.197;2.962;11.17;5.058;1.922;5.34;2.574;0.367;4.602;-1.81;5.017;9.729;;9.768
PM2.5;uur;µg/m³;20230203 14:00;20230203 15:00;6.147;4.668;3.373;3.387;4.801;2.493;7.489;3.975;3.736;4.518;0.402;4.713;1.704;10.66;5.055;2.548;5.327;-0.431;0.577;0.246;4.688;5.183;9.151;;26.046
PM2.5;uur;µg/m³;20230203 15:00;20230203 16:00;6.603;4.017;5.497;2.96;3.25;3.348;4.195;2.616;1.656;4.091;2.045;2.602;1.119;8.307;8.609;7.344;3.619;;4.295;0.62;6.858;5.99;7.793;6.535;11.16
PM2.5;uur;µg/m³;20230203 16:00;20230203 17:00;2.982;2.739;4.264;3.551;4.357;0.341;9.17;2.824;1.695;1.456;2.603;-1.308;-0.078;10.297;5.171;7.862;2.224;-4.925;5.402;0.391;14.364;7.216;7.742;5.854;9.562
PM2.5;uur;µg/m³;20230203 17:00;20230203 18:00;3.324;3.279;3.838;4.604;3.456;1.264;7.808;3.697;1.507;0.423;8.282;-1.657;1.104;8.487;4.169;6.59;8.176;2.062;7.455;6.31;5.752;5.609;11.258;7.056;13.11
PM2.5;uur;µg/m³;20230203 18:00;20230203 19:00;8.925;4.999;4.67;2.087;4.328;3.598;12.522;4.326;5.346;5.622;6.218;1.146;5.442;14.031;5.224;6.402;7.819;0.516;10.944;5.589;2.853;7.565;8.562;6.231;8.482
PM2.5;uur;µg/m³;20230203 19:00;20230203 20:00;6.101;2.616;2.661;13.737;4.819;4.234;11.003;4.136;6.46;7.319;5.344;0.45;3.772;13.884;6.665;9.121;9.053;-0.915;8.478;6.8;4.313;8.627;8.202;5.383;9.69
PM2.5;uur;µg/m³;20230203 20:00;20230203 21:00;9.19;3.467;4.645;7.254;3.528;2.242;8.039;8.283;8.254;6.652;7.557;6.321;4.449;11.914;9.082;6.598;8.507;0.997;8.12;8.429;4.893;9.768;6.322;5.189;9.611
PM2.5;uur;µg/m³;20230203 21:00;20230203 22:00;11.062;7.357;6.967;5.137;3.04;3.224;10.15;7.876;5.178;9.994;7.237;6.34;7.348;9.553;9.778;5.928;7.333;6.384;10.327;11.473;6.846;9.631;6.679;8.778;6.755
PM2.5;uur;µg/m³;20230203 22:00;20230203 23:00;9.445;4.633;4.638;1.799;2.609;2.803;10.013;7.513;4.637;7.337;5.23;3.784;3.813;6.491;7.001;8.312;6.554;4.877;7.729;11.758;8.354;9.014;5.287;7.982;15.031
PM2.5;uur;µg/m³;20230203 23:00;20230204 00:00;9.141;0.929;1.337;2.419;7.645;2.159;8.662;5.933;5.545;4.59;8.59;1.955;3.015;6.212;3.855;6.951;6.372;4.566;9.709;8.642;11.268;7.049;7.197;7.664;10.895
PM2.5;uur;µg/m³;20230204 00:00;20230204 01:00;6.744;-1.009;2.555;3.737;5.99;2.242;10.327;8.748;4.137;5.185;7.25;0.018;3.136;6.906;7.508;9.112;11.434;4.447;13.816;5.726;9.974;8.594;10.013;6.214;8.867
PM2.5;uur;µg/m³;20230204 01:00;20230204 02:00;7.538;-2.695;1.718;1.146;7.562;1.669;5.161;8.345;1.777;4.948;6.235;-0.194;3.378;8.289;3.868;5.891;7.157;1.508;4.805;6.144;4.442;7.073;11.846;6;9.17
PM2.5;uur;µg/m³;20230204 02:00;20230204 03:00;3.252;-1.286;-0.211;5.08;4.326;1.848;7.785;7.507;2.071;5.505;8.616;0.209;-0.712;9.19;-0.586;8.729;6.408;1.472;5.211;6.706;3.816;7.437;7.459;8.277;8.778
PM2.5;uur;µg/m³;20230204 03:00;20230204 04:00;0.878;2.173;-0.234;4.114;3.826;4.042;5.635;6.389;0.891;7.21;7.158;2.016;-2.494;6.38;5.407;7.705;6.805;2.739;5.751;4.865;9.837;5.987;5.129;6.599;8.837
PM2.5;uur;µg/m³;20230204 04:00;20230204 05:00;4.149;0.046;-0.005;2.013;7.729;5.67;8.191;5.128;0.257;4.341;5.569;0.371;3.313;8.192;8.079;4.84;6;1.236;4.659;7.854;12.287;5.547;4.621;6.129;7.732
PM2.5;uur;µg/m³;20230204 05:00;20230204 06:00;3.445;2.665;0.735;8.406;7.337;5.097;7.116;14.62;4.862;5.41;9.719;1.872;4.436;6.239;4.758;5.952;6.218;-0.501;3.192;7.692;6.686;5.328;3.754;7.529;5.023
PM2.5;uur;µg/m³;20230204 06:00;20230204 07:00;1.137;5.212;-1.943;4.887;12.502;11.434;10.758;10.43;6.069;6.407;5.856;2.187;2.992;8.318;6.043;3.673;5.178;-0.02;5.076;8.614;3.264;4.835;3.776;5.091;5.56
PM2.5;uur;µg/m³;20230204 07:00;20230204 08:00;1.343;3.353;-1.553;3.431;14.1;10.925;8.955;7.572;9.072;5.398;7.518;1.985;4.399;8.323;6.062;3.254;5.399;0.645;4.155;6.421;2.974;6.789;1.707;2.823;8.808
PM2.5;uur;µg/m³;20230204 08:00;20230204 09:00;7.105;3.933;1.005;10.689;9.004;9.886;6.499;8.926;6.41;6.324;7.034;4.692;6.378;7.221;6.158;6.72;5.036;1.901;4.265;6.313;10.562;7.188;0.03;3.615;5.027
PM2.5;uur;µg/m³;20230204 09:00;20230204 10:00;10.072;11.375;2.354;8.143;13.316;16.462;11.121;11.1;4.339;9.464;10.464;8.449;8.916;9.023;10.043;9.739;3.835;4.242;8.567;8.133;14.619;8.257;-0.195;3.004;3.274
PM2.5;uur;µg/m³;20230204 10:00;20230204 11:00;12.287;12.669;6.636;16.217;16.246;13.218;18.431;17.1;6.429;13.149;9.847;8.409;7.153;9.523;12.894;9.739;2.937;2.197;12.012;10.17;10.493;8.344;1.268;3.459;4.444
PM2.5;uur;µg/m³;20230204 11:00;20230204 12:00;18.598;10.072;8.289;16.148;17.804;18.461;15.648;20.28;6.27;13.551;6.715;5.012;8.193;14.129;11.317;14.247;13.051;8.333;15.256;17.393;10.474;10.435;4.44;3.915;3.904
PM2.5;uur;µg/m³;20230204 12:00;20230204 13:00;14.531;13.757;10.229;11.003;9.602;12.404;14.482;14.55;9.905;9.856;7.596;5.331;9.582;10.591;14.227;12.669;9.66;32.896;9.915;9.974;9.347;11.228;4.651;5.73;9.582
PM2.5;uur;µg/m³;20230204 13:00;20230204 14:00;11.268;12.385;9.141;11.326;11.954;8.475;16.511;14.54;8.886;9.729;7.235;4.803;6.926;14.364;9.798;9.268;8.395;11.277;12.297;9.915;7.421;9.523;2.05;2.886;9.151
PM2.5;uur;µg/m³;20230204 14:00;20230204 15:00;9.729;11.64;7.154;11.072;10.748;9.121;13.718;14.31;7.391;5.253;6.266;5.199;8.587;7.021;8.25;7.542;13.002;6.346;12.591;11.238;13.541;7.972;-0.576;0.2;5.412
PM2.5;uur;µg/m³;20230204 15:00;20230204 16:00;10.513;10.621;9.67;12.13;10.738;9.543;14.315;12.94;8.07;7.658;8.186;9.278;8.256;8.359;7.694;8.935;8.421;2.386;16.246;14.394;9.67;7.444;-1.383;0.859;2.391
