Export;EXP-2023-01 (20230711 00:15);;;StationsCode;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20230401 10:00;20230401 11:00;3.527;1.431;;1.674;4.186;1.017;3.082;7.559;3.302;;4.066;5.846;5.034;4.119;3.875;;;3.895;0.416;;-1.622;;1.142;-0.677;-0.74
PM2.5;uur;µg/m³;20230401 11:00;20230401 12:00;6.297;1.642;;-0.543;3.281;-0.26;0.284;10.25;3.116;;5.208;4.513;3.783;2.519;1.54;;;2.728;-0.483;;4.034;;2.538;-2.576;0.348
PM2.5;uur;µg/m³;20230401 12:00;20230401 13:00;5.622;2.182;;0.378;6.577;0.779;-0.447;9.574;6.136;;3.895;2.49;4.598;-2.123;-0.936;;;1.859;0.611;;4.603;;1.201;-3.262;1.333
PM2.5;uur;µg/m³;20230401 13:00;20230401 14:00;2.443;1.042;;2.243;5.493;1.694;-0.786;12.01;3.034;;14.355;2.529;-0.176;-2.12;2.211;;;1.437;3.202;;2.223;;1.004;-1.138;0.734
PM2.5;uur;µg/m³;20230401 14:00;20230401 15:00;5.608;0.934;;1.048;4.13;0.627;2.685;7.122;0.536;;6.587;3.799;1.028;-0.942;0.454;;;1.983;2.333;;3.937;;0.096;0.671;2.739
PM2.5;uur;µg/m³;20230401 15:00;20230401 16:00;4.348;-0.739;;-0.921;5.459;-0.54;1.564;7.058;0.228;;6.261;2.721;9.121;0.759;-0.4;-0.619;;1.522;2.742;;2.224;;0.183;-0.071;2.355
PM2.5;uur;µg/m³;20230401 16:00;20230401 17:00;6.458;-1.977;;0.834;4.904;1.992;1.181;8.383;-0.407;;7.148;4.491;4.434;3.473;5.138;2.144;;-0.083;2.999;;0.334;;1.253;-2.191;1.255
PM2.5;uur;µg/m³;20230401 17:00;20230401 18:00;7.066;1.36;;1.357;2.724;2.16;4.701;4.159;-0.133;;4.285;4.353;4.567;4.144;3.928;1.446;;-1.462;0.738;;1.766;;3.718;-3.015;4.459
PM2.5;uur;µg/m³;20230401 18:00;20230401 19:00;4.709;-0.459;;3.742;2.112;-0.472;2.879;1.669;-0.052;;4.192;1.712;2.86;4.539;3.277;0.109;;-0.988;3.208;;0.285;;5.502;0.752;7.983
PM2.5;uur;µg/m³;20230401 19:00;20230401 20:00;3.184;-1.497;;2.23;0.294;-2.189;0.977;1.353;0.041;;4.024;4.435;1.609;3.591;5.261;0.272;;-0.05;4.284;;6.987;;2.357;1.291;7.445
PM2.5;uur;µg/m³;20230401 20:00;20230401 21:00;3.885;-0.198;;0.997;1.061;-1.821;0.767;0.787;-0.341;;5.551;6.01;5.418;8.528;7.747;0.1;;-4.909;4.781;;9.249;;1.08;0.842;5.27
PM2.5;uur;µg/m³;20230401 21:00;20230401 22:00;6.155;-0.749;;0.282;3.624;-0.355;-0.438;5.67;1.217;;7.046;4.627;3.293;11.444;7.168;1.695;;;4.407;;6.762;;4.896;3.186;5.167
PM2.5;uur;µg/m³;20230401 22:00;20230401 23:00;4.786;-1.932;;-2.154;4.386;0.231;-2.377;7.657;3.026;;8.389;5.379;5.926;8.925;7.588;1.685;;-3.65;4.344;;8.659;;4.405;3.984;4.814
PM2.5;uur;µg/m³;20230401 23:00;20230402 00:00;4.877;1.258;;-1.359;5.567;3.124;-4.056;12.96;6.788;;10.062;6.944;4.767;7.103;8.545;3.289;;-3.989;4.637;;7.455;;4.341;3.395;3.278
PM2.5;uur;µg/m³;20230402 00:00;20230402 01:00;4.6;-0.697;3.755;12.336;7.594;1.884;-0.556;9.96;6.217;;13.169;3.665;11.179;4.819;10.209;8.122;0.6;-4.76;3.421;;4.558;2.066;3.74;1.502;3.847
PM2.5;uur;µg/m³;20230402 01:00;20230402 02:00;10.64;2.906;3.588;5.863;6.361;-1.025;6.649;7.769;6.211;;13.306;4.775;6.005;7.285;9.974;6.46;1.881;-3.633;2.03;;6.757;2.459;2.205;1.525;1.989
PM2.5;uur;µg/m³;20230402 02:00;20230402 03:00;5.802;0.089;-0.043;0.921;6.547;0.215;8.965;7.742;2.984;;12.208;3.67;1.112;7.369;10.631;5.888;6.912;-0.36;1.634;;4.379;3.538;3.738;2.268;0.664
PM2.5;uur;µg/m³;20230402 03:00;20230402 04:00;2.487;16.756;-1.898;2.531;7.964;3.706;9.112;9.089;0.302;;8.818;4.337;2.497;7.76;9.415;5.493;6.596;6.023;2.362;;3.437;4.985;3.999;1.087;-1.184
PM2.5;uur;µg/m³;20230402 04:00;20230402 05:00;7.325;6.695;-1.022;6.966;7.629;3.567;5.171;6.358;-0.484;;10.052;4.643;3.831;8.273;11.228;2.131;6.113;4.737;3.624;;3.744;6.577;0.928;1.224;
PM2.5;uur;µg/m³;20230402 05:00;20230402 06:00;8.421;6.053;3.202;6.635;7.553;2.672;9.68;1.175;-3.296;;8.626;6.7;6.463;13.032;7.787;-0.937;3.802;2.75;8.313;;1.973;2.789;0.462;0.558;
PM2.5;uur;µg/m³;20230402 06:00;20230402 07:00;10.17;5.467;4.489;-0.847;4.213;3.714;7.792;1.521;-1.195;;10.503;5.121;4.719;6.35;10.288;-1.969;1.436;8.42;8.369;;3.573;-1.025;2.545;0.37;-2.684
PM2.5;uur;µg/m³;20230402 07:00;20230402 08:00;7.461;4.008;5.725;-4.716;7.719;3.499;9.749;0.878;8.228;;10.101;7.976;6.926;1.424;7.693;0.473;;8.158;8.289;;2.941;0.186;1.047;2.314;5.62
PM2.5;uur;µg/m³;20230402 08:00;20230402 09:00;7.854;11.179;3.491;1.548;5.498;4.299;9.043;-2.583;5.83;;10.082;3.507;4.636;2.173;14.658;4.628;;3.512;7.055;;2.404;1.85;-1.314;1.143;3.507
PM2.5;uur;µg/m³;20230402 09:00;20230402 10:00;16.785;12.983;6.719;0.85;4.004;5.049;4.739;-2.164;6.037;;10.337;-4.243;5.258;3.536;6.863;9.043;1.198;1.346;3.565;;4.48;2.919;0.773;0.953;-0.038
PM2.5;uur;µg/m³;20230402 10:00;20230402 11:00;3.763;16.354;3.542;-2.06;5.02;4.813;9.602;0.793;6.887;;8.07;-0.637;7.065;4.918;6.847;7.935;5.151;5.601;2.663;;3.367;2.346;1.134;3.036;2.385
PM2.5;uur;µg/m³;20230402 11:00;20230402 12:00;6.418;10.768;15.442;5.769;6.403;3.448;9.798;5.338;5.996;;4.72;2.602;6.208;4.947;9.582;3.855;6.626;13.453;6.962;;2.268;2.087;2.653;3.932;4.588
PM2.5;uur;µg/m³;20230402 12:00;20230402 13:00;7.278;9.758;12.444;3.687;4.298;3.709;8.539;3.106;4.996;;3.368;6.443;2.587;6.036;8.827;3.654;6.373;9.69;5.874;;1.765;0.513;3.818;3.276;3.244
PM2.5;uur;µg/m³;20230402 13:00;20230402 14:00;4.537;8.974;12.904;3.737;4.201;4.7;10.591;1.796;4.437;;5.656;3.58;-1.09;3.953;7.651;8.101;5.301;7.616;6.693;;8.063;3.887;3.867;2.946;2.132
PM2.5;uur;µg/m³;20230402 14:00;20230402 15:00;3.447;8.477;8.644;2.958;3.255;3.216;5.453;4.957;5.04;;4.036;4.48;-2.101;1.488;10.239;6.549;7.09;9.562;5.251;;5.362;5.637;0.281;3.077;0.288
PM2.5;uur;µg/m³;20230402 15:00;20230402 16:00;5.793;6.26;7.956;2.664;5.342;4.979;11.718;6.228;1.892;;6.555;8.788;2.942;2.585;9.651;8.383;5.658;8.051;2.523;;-1.74;3.311;-0.615;3.564;1.318
PM2.5;uur;µg/m³;20230402 16:00;20230402 17:00;5.772;5.204;4.155;12.522;8.945;2.181;10.435;4.232;-0.318;;6.89;7.136;1.996;5.312;11.219;4.113;3.597;5.788;3.87;;-1.956;0.535;0.845;2.363;-0.283
PM2.5;uur;µg/m³;20230402 17:00;20230402 18:00;5.713;3.893;2.993;6.991;5.262;-1.858;7.016;2.373;3.447;;5.438;2.278;1.07;2.736;7.239;1.697;4.514;4.493;7.529;;6.391;2.773;0.515;1.122;2.929
PM2.5;uur;µg/m³;20230402 18:00;20230402 19:00;5.677;1.976;4.016;9.072;3.507;1.591;5.203;-2.344;2.857;;5.714;-2.326;4.676;2.556;3.837;0.588;2.255;3.411;10.131;;8.13;1.502;1.1;-1.518;3.723
PM2.5;uur;µg/m³;20230402 19:00;20230402 20:00;5.798;1.268;4.107;5.212;1.895;5.429;8.955;1.256;2.826;;3.578;-0.066;3.078;1.503;6.443;-0.191;3.118;0.481;6.683;;10.405;1.792;4.927;-1.945;4.835
PM2.5;uur;µg/m³;20230402 20:00;20230402 21:00;16.707;6.377;2.399;4.815;2.553;9.376;10.327;5.231;4.289;;4.613;3.703;3.916;0.845;6.606;6.929;5.847;0.47;3.814;;16.658;4.561;3.01;1.407;4.312
PM2.5;uur;µg/m³;20230402 21:00;20230402 22:00;1.87;6.297;1.858;5.673;6.895;9.102;11.091;7.837;2.708;;5.267;5.369;3.444;4.609;7.771;5.987;4.669;4.529;3.648;;9.278;3.666;2.269;3.916;7.433
PM2.5;uur;µg/m³;20230402 22:00;20230402 23:00;2.536;2.257;2.387;7.275;6.406;7.007;17.814;10.17;1.934;;6.164;5.115;0.897;4.455;9.141;2.711;1.518;4.919;4.09;;8.213;2.676;1.602;2.572;5.828
PM2.5;uur;µg/m³;20230402 23:00;20230403 00:00;5.004;13.6;1.805;7.673;8.602;4.948;17.941;9.875;1.869;;5.151;4.983;1.932;4.017;9.484;4.313;-1.126;2.784;6.077;;5.04;4.388;1.409;3.974;3.96
PM2.5;uur;µg/m³;20230403 00:00;20230403 01:00;9.925;8.778;6.937;7.379;9.406;4.606;17.138;6.705;1.495;;2.88;4.954;2.953;4.004;9.66;3.756;4.079;1.687;6.508;;4.441;3.476;1.27;6.089;2.581
PM2.5;uur;µg/m³;20230403 01:00;20230403 02:00;8.633;4.858;5.007;8.661;12.277;5.228;14.178;4.847;3.758;;7.808;4.04;-0.387;3.145;6.644;5.148;2.572;4.278;3.519;;6.347;3.565;1.543;4.413;4.115
PM2.5;uur;µg/m³;20230403 02:00;20230403 03:00;12.365;2.889;4.123;9.131;10.68;3.932;6.913;3.368;2.468;;5.411;3.25;0.098;-1.1;11.718;;2.961;7.108;4.965;;5.429;4.274;0.956;2.966;5.101
PM2.5;uur;µg/m³;20230403 03:00;20230403 04:00;10.366;2.872;6.454;9.856;10.64;4.022;7.814;6.048;0.719;;5.608;1.381;3.474;0.762;8.493;7.323;6.46;3.712;6.135;;5.177;4.262;-0.305;0.421;4.974
PM2.5;uur;µg/m³;20230403 04:00;20230403 05:00;8.71;7.606;6.269;8.55;6.602;3.536;9.317;4.805;2.151;;8.183;4.882;5.494;;8.72;4.88;4.676;5.528;6.417;;4.604;4.775;-1.249;-0.027;4.008
PM2.5;uur;µg/m³;20230403 05:00;20230403 06:00;10.131;6.539;7.676;7.262;7.775;4.299;10.778;6.2;2.899;;7.621;7.07;3.795;1.209;6.706;5.722;4.775;6.5;7.188;;2.505;4.427;2.428;2.158;4.121
PM2.5;uur;µg/m³;20230403 06:00;20230403 07:00;7.732;12.512;11.464;11.405;6.152;5.53;6.715;6.336;4.263;;6.423;7.503;2.662;3.413;8.281;9.053;7.866;6.382;5.381;;2.734;1.914;2.169;2.732;5.069
PM2.5;uur;µg/m³;20230403 07:00;20230403 08:00;5.735;17.226;11.64;7.681;8.163;3.984;11.16;7.047;4.309;;10.699;6.584;5.854;-1.1;7.517;-1.1;5.435;10.297;6.565;;6.86;1.964;3.475;3.54;6.161
PM2.5;uur;µg/m³;20230403 08:00;20230403 09:00;10.601;12.953;11.473;4.479;5.188;4.974;14.443;6.889;3.769;6.511;6.727;8.061;4.412;4.906;7.679;9.249;8.315;11.199;4.432;;5.454;6.996;2.86;5.963;7.177
PM2.5;uur;µg/m³;20230403 09:00;20230403 10:00;8.634;7.137;11.366;9.092;4.367;6.143;8.906;4.739;3.384;6.357;2.89;8.788;6.847;;10.925;8.172;6.066;7.786;4.322;;2.404;8.483;4.324;7.143;7.024
PM2.5;uur;µg/m³;20230403 10:00;20230403 11:00;6.806;6.22;10.013;6.717;3.274;4.111;5.694;1.98;4.843;6.02;2.309;5.307;4.59;9.396;6.768;4.769;3.386;6.953;3.306;;-0.254;3.947;3.612;3.709;3.812
PM2.5;uur;µg/m³;20230403 11:00;20230403 12:00;6.785;4.694;6.704;9.112;2.903;1.373;4.311;-0.472;3.959;3.42;6.784;3.694;1.567;;6.293;2.232;1.538;4.518;3.868;;1.14;-1.119;3.531;3.403;
PM2.5;uur;µg/m³;20230403 12:00;20230403 13:00;4.5;0.9;3.452;4.839;3.196;1.438;6.781;2.281;2.444;1.68;6.214;5.134;-2.133;0.303;5.826;4.62;0.284;7.182;3.422;;2.946;-0.323;2.277;;
PM2.5;uur;µg/m³;20230403 13:00;20230403 14:00;2.982;2.239;3.846;3.753;2.817;-0.09;11.64;1.221;2.301;3.381;5.132;4.942;-2.163;5.821;5.546;4.086;1.094;7.471;4.589;;3.554;2.587;0.257;;
PM2.5;uur;µg/m³;20230403 14:00;20230403 15:00;3.454;2.255;2.92;3.673;2.196;-2.482;5.44;-1.937;2.377;5.673;3.121;4.552;3.791;7.905;4.708;1.216;1.963;4.352;5.169;9.308;2.381;3.448;2.028;;-0.354
PM2.5;uur;µg/m³;20230403 15:00;20230403 16:00;1.925;4.02;2.095;3.971;4.616;-0.906;5.7;-0.303;2.468;5.405;4.216;2.68;3.178;4.412;6.868;9.141;1.996;0.979;2.408;5.061;2.499;4.068;1.706;1.703;1.856
PM2.5;uur;µg/m³;20230403 16:00;20230403 17:00;3.906;7.796;-0.384;4.136;3.557;3.375;8.065;-0.283;2.549;4.511;4.339;-1.997;0.011;1.179;3.509;7.374;1.9;3.534;1.165;1.476;1.847;2.062;-1.53;1.42;4.42
PM2.5;uur;µg/m³;20230403 17:00;20230403 18:00;3.685;4.88;-4.419;2.357;3.242;3.142;9.798;-1.018;6.485;4.42;-2.148;0.34;-0.381;1.363;4.985;2.033;3.64;3.749;4.764;3.369;1.675;2.36;1.557;1.114;3.858
PM2.5;uur;µg/m³;20230403 18:00;20230403 19:00;-0.79;2.496;-1.443;-1.853;5.465;2.364;11.091;-0.157;3.662;3.093;-4.934;2.728;2.899;0.563;7.578;2.243;3.156;3.033;3.597;6.613;6.507;2.49;5.467;0.512;3.862
PM2.5;uur;µg/m³;20230403 19:00;20230403 20:00;8.427;4.195;0.803;1.983;4.987;4.95;7.836;1.555;1.495;5.4;-1.129;3.47;3.658;-1.093;7.632;2.098;4.627;1.159;6.509;4.965;7.449;10.052;2.977;-0.063;7.918
PM2.5;uur;µg/m³;20230403 20:00;20230403 21:00;5.605;3.188;4.806;5.335;6.764;7.425;8.769;3.471;4.405;7.811;4.368;4.366;1.707;-3.219;5.032;5.088;4.936;0.529;11.865;6.995;6.147;6.684;-1.06;-0.68;7.753
PM2.5;uur;µg/m³;20230403 21:00;20230403 22:00;5.179;2.522;3.052;9.298;6.077;4.876;7.522;7.285;3.683;5.598;8.101;6.543;5.421;-3.749;8.778;5.655;7.287;0.931;7.277;10.092;8.837;13.963;-0.832;0.604;9.954
PM2.5;uur;µg/m³;20230403 22:00;20230403 23:00;5.874;2.323;0.381;10.533;7.22;5.959;6.407;5.656;2.763;5.349;8.542;5.231;5.361;-0.986;8.847;6.817;6.167;9.347;13.316;10.248;9.749;10.219;2.652;2.732;6.423
PM2.5;uur;µg/m³;20230403 23:00;20230404 00:00;13.816;6.077;2.326;16.06;6.623;4.438;9.621;6.456;4.282;8.21;8.778;4.715;2.5;-2.176;8.778;4.462;7.809;7.019;11.66;9.67;10.934;5.982;3.638;1.81;6.71
PM2.5;uur;µg/m³;20230404 00:00;20230404 01:00;10.395;5.062;2.705;7.569;7.75;7.237;16.217;5.287;4.192;7.622;8.209;6.277;13.629;0.262;10.66;6.682;7.579;12.483;8.749;9.592;12.179;8.906;5.008;2.152;6.345
PM2.5;uur;µg/m³;20230404 01:00;20230404 02:00;7.085;3.813;2.047;6.847;8.421;6.093;15.354;6.543;7.94;6.274;6.115;8.994;-0.118;4.883;11.993;6.583;6.824;9.317;11.444;8.837;6.745;9.121;10.082;3.976;5.176
PM2.5;uur;µg/m³;20230404 02:00;20230404 03:00;12.796;2.136;4.547;6.32;6.815;5.916;10.895;7.47;7.031;5.498;6.769;7.576;8.572;1.693;8.663;5.112;9.582;7.951;12.551;10.493;7.673;4.832;8.896;8.867;7.039
PM2.5;uur;µg/m³;20230404 03:00;20230404 04:00;9.837;7.455;5.297;12.336;8.605;7.505;14.462;10.42;3.963;8.194;6.584;6.064;9.915;0.528;9.043;8.688;9.788;11.875;10.17;10.101;10.043;6.51;5.945;7.002;5.722
PM2.5;uur;µg/m³;20230404 04:00;20230404 05:00;7.098;5.66;3.11;10.16;10.356;5.918;11.748;13.67;5.49;8.693;10.464;12.698;5.317;1.199;13.963;11.395;7.268;8.627;12.14;15.09;14.276;8.906;6.154;4.208;3.899
PM2.5;uur;µg/m³;20230404 05:00;20230404 06:00;11.023;8.984;2.508;6.651;10.297;8.597;13.453;9.501;10.209;10.092;8.098;13.874;15.197;2.988;15.913;10.925;9.915;16.795;15.119;12.297;12.003;5.116;8.446;7.469;6.448
PM2.5;uur;µg/m³;20230404 06:00;20230404 07:00;13.816;5.006;3.647;12.591;13.375;9.866;15.56;11.32;10.15;10.523;6.177;15.648;15.393;3.434;12.346;14.11;13.257;11.797;0.169;8.71;7.912;4.742;6.337;8.217;9.17
PM2.5;uur;µg/m³;20230404 07:00;20230404 08:00;13.355;7.422;9.866;13.208;12.934;7.311;18.853;14.15;9.317;12.61;15.864;15.795;12.483;13.208;17.157;11.189;13.365;11.424;31.505;12.336;12.003;5.956;11.424;8.578;8.739
PM2.5;uur;µg/m³;20230404 08:00;20230404 09:00;15.599;13.149;10.307;12.228;10.689;9.082;17.412;11.99;15.178;9.102;15.923;16.785;6.809;11.238;16.138;10.768;10.17;18.098;15.942;14.952;16.158;3.399;5.749;7.645;7.652
PM2.5;uur;µg/m³;20230404 09:00;20230404 10:00;14.335;7.914;7.813;9.347;7.943;6.831;9.141;8.887;7.322;8.778;11.023;10.288;14.413;7.79;12.836;9.112;5.188;12.934;8.107;6.382;11.434;6.164;6.301;6.186;8.467
PM2.5;uur;µg/m³;20230404 10:00;20230404 11:00;20.509;5.635;8.331;7.103;8.827;3.877;11.905;5.23;7.772;9.484;10.503;12.934;4.622;4.487;10.435;6.889;6.616;9.827;7.82;5.381;11.032;3.783;3.306;4.174;6.206
PM2.5;uur;µg/m³;20230404 11:00;20230404 12:00;6.055;4.214;8.052;8.769;7.342;4.205;10.631;4.74;6.623;6.347;10.621;11.552;4.712;5.621;9.053;7.339;6.661;10.239;6.346;8.72;8.588;2.403;1.376;2.197;4.681
PM2.5;uur;µg/m³;20230404 12:00;20230404 13:00;4.905;2.444;7.543;9.68;6.512;4.135;11.023;4.311;6.531;5.444;11.16;8.365;2.46;3.249;5.171;6.294;5.162;9.112;6.55;7.853;-2.178;2.586;3.599;1.05;6.061
PM2.5;uur;µg/m³;20230404 13:00;20230404 14:00;4.955;-2.514;15.315;9.504;6.491;4.492;10.278;8.082;7.137;5.099;6.186;10.17;3.023;4.557;6.194;5.798;6.599;10.454;16.736;11.522;-3.012;3.216;2.828;3.336;6.557
PM2.5;uur;µg/m³;20230404 14:00;20230404 15:00;5.048;17.971;6.904;9.033;6.412;3.417;11.111;9.829;7.138;6.961;3.757;10.591;4.255;5.358;7.644;9.651;6.263;9.572;11.101;7.326;5.994;4.854;1.713;4.635;5.459
PM2.5;uur;µg/m³;20230404 15:00;20230404 16:00;6.152;7.974;4.082;7.143;5.948;4.661;10.591;6.59;6.698;6.775;7.079;16.109;6.887;4.912;7.238;11.895;8.305;11.552;5.943;8.392;9.621;3.012;4.59;2.753;6.547
PM2.5;uur;µg/m³;20230404 16:00;20230404 17:00;17.255;10.474;0.596;6.334;9.229;6.273;9.807;5.406;6.569;5.153;10.474;7.722;7.335;6.898;8.478;8.003;6.48;8.599;5.583;9.063;8.974;1.625;5.116;6.521;5.267
PM2.5;uur;µg/m³;20230404 17:00;20230404 18:00;6.296;7.626;1.516;4.032;5.774;6.17;9.357;5.792;7.858;9.945;14.786;4.956;5.808;7.655;11.473;3.606;4.601;4.267;3.563;6.455;9.072;4.438;2.469;4.5;4.174
PM2.5;uur;µg/m³;20230404 18:00;20230404 19:00;8.521;11.15;1.679;0.533;7.035;6.132;7.987;2.977;9.366;6.957;4.439;5.324;7.451;7.567;15.423;1.925;9.18;1.052;0.858;4.683;5.974;4.715;2.741;4.582;6.415
PM2.5;uur;µg/m³;20230404 19:00;20230404 20:00;8.483;7.93;0.603;2.707;10.67;8.076;10.572;0.793;8.031;11.032;4.257;2.924;7.298;7.743;16.932;9.592;11.973;-0.555;5.13;4.67;9.827;5.519;2.9;5.803;6.535
