Export;EXP-2023-002 (20231129 12:13);;;StationsCode;NL10131;NL10136;NL10138;NL10230;NL10240;NL10241;NL10247;NL10248;NL10404;NL10418;NL10444;NL10449;NL10450;NL10538;NL10636;NL10641;NL10643;NL10644;NL10738;NL10741;NL10742;NL10821;NL10934;NL10937;NL10938
PM2.5;uur;µg/m³;20230701 12:00;20230701 13:00;-3.609;;;-0.999;-0.515;;-1.714;3.526;;3.526;-1.64;;;2.557;-3.753;3.903;-1.357;3.955;-3.015;;-1.275;-2.447;;-1.906;-1.477
PM2.5;uur;µg/m³;20230701 13:00;20230701 14:00;-0.895;;;-2.925;0.595;;0.975;4.771;;0.716;-3.479;;;1.866;-2.217;2.092;-0.765;6.686;-3.756;-4.311;0.502;-0.929;;-2.885;-0.396
PM2.5;uur;µg/m³;20230701 14:00;20230701 15:00;-2.538;;;1.109;3.18;;3.272;6.114;;0.172;-3.909;;;-1.274;-2.304;2.231;-1.184;5.197;-0.289;;0.569;-0.525;;1.767;-1.16
PM2.5;uur;µg/m³;20230701 15:00;20230701 16:00;;;;0.102;2.377;;3.174;5.905;;0.439;4.602;;;0.614;-1.116;4.527;-1.728;2.796;0.178;;1.061;-0.567;;3.244;-1.092
PM2.5;uur;µg/m³;20230701 16:00;20230701 17:00;-4.312;;;-4.023;2.003;;4.333;5.546;;2.379;5.093;;;-0.184;0.861;3.839;2.003;0.986;-0.61;-2.668;2.981;1.517;;2.497;2.735
PM2.5;uur;µg/m³;20230701 17:00;20230701 18:00;0.84;-3.587;;6.217;3.256;;1.291;5.837;;0.144;2.453;;;-1.48;-0.331;6.277;6.925;8.274;-0.931;0.864;3.785;1.726;;2.256;3.475
PM2.5;uur;µg/m³;20230701 18:00;20230701 19:00;1.981;0.492;;4.137;5.324;;-0.462;4.979;;1.301;0.874;;;-0.295;0.833;3.133;5.484;7.274;-1.677;-0.543;1.905;0.307;;2.2;2.262
PM2.5;uur;µg/m³;20230701 19:00;20230701 20:00;1.06;0.114;;6.848;5.177;;1.448;6.085;;2.862;-0.778;;;1.834;3.952;1.834;2.988;7.044;0.233;0.788;0.502;4.722;;2.905;1.278
PM2.5;uur;µg/m³;20230701 20:00;20230701 21:00;0.788;-0.087;;4.68;3.675;;4.774;7.065;;0.438;-0.696;;;1.682;2.317;4.623;2.891;5.234;1.932;1.836;1.213;4.442;;2.206;0.158
PM2.5;uur;µg/m³;20230701 21:00;20230701 22:00;1.578;2.477;;9.327;3.204;;3.653;7.084;;-0.145;-1.37;;;2.833;2.061;4.911;2.201;6.239;2.952;2.301;0.65;0.835;;0.469;2.061
PM2.5;uur;µg/m³;20230701 22:00;20230701 23:00;4.119;1.52;;6.558;5.346;;1.253;5.29;;4.537;-3.692;;;4.499;4.084;5.331;6.749;7.45;1.477;0.329;1.902;-0.343;;3.345;3.27
PM2.5;uur;µg/m³;20230701 23:00;20230702 00:00;3.922;0.474;;4.455;9.023;;6.96;6.879;;4.748;-2.063;;;6.619;2.012;3.513;5.269;12.542;-0.609;3.441;2.396;1.486;;3.821;1.822
PM2.5;uur;µg/m³;20230702 00:00;20230702 01:00;1.411;3.529;0.722;5.452;9.435;3.36;14.57;12.33;1.879;6.311;8.307;3.269;0.331;12.875;4.887;5.792;7.095;11.699;3.851;3.817;4.044;2.894;5.325;2.534;2.541
PM2.5;uur;µg/m³;20230702 01:00;20230702 02:00;3.204;11.836;0.265;18.226;10.925;8.935;16.481;15.034;5.714;8.16;13.522;4.207;7.665;9.2;5.767;9.712;10.345;7.745;3.378;1.348;7.04;5.411;4.508;8.422;7.409
PM2.5;uur;µg/m³;20230702 02:00;20230702 03:00;13.551;13.228;8.965;16.383;12.218;11.718;17.324;14.854;4.71;9.896;8.402;8.684;5.919;10.915;9.268;12.553;10.519;14.07;3.145;1.985;11.258;3.66;8.213;7.825;10.072
PM2.5;uur;µg/m³;20230702 03:00;20230702 04:00;12.385;16.765;16.089;14.227;10.297;11.238;14.56;18.449;2.335;7.919;9.602;10.415;9.602;8.657;8.582;11.431;8.394;10.954;5.073;5.032;7.247;2.131;5.246;7.364;7.552
PM2.5;uur;µg/m³;20230702 04:00;20230702 05:00;14.11;15.844;11.287;9.994;12.61;9.219;17.608;19.628;3.679;5.753;7.975;9.366;7.384;7.983;13.345;11.357;9.571;12.561;3.632;4.052;6.868;6.313;9.357;8.332;5.511
PM2.5;uur;µg/m³;20230702 05:00;20230702 06:00;8.867;17.422;15.932;10.748;11.728;7.755;15.109;17.741;4.854;4.204;12.316;5.758;4.523;8.08;11.081;10.7;7.446;15.903;7.761;3.58;7.082;6.646;6.429;7.834;3.864
PM2.5;uur;µg/m³;20230702 06:00;20230702 07:00;10.101;21.695;17.04;9.112;6.615;4.611;13.561;15.052;3.208;5.57;10.435;4.234;2.299;7.902;11.317;10.836;7.304;12.267;8.739;9.68;13.884;5.734;5.574;6.97;4.09
PM2.5;uur;µg/m³;20230702 07:00;20230702 08:00;9.758;20.107;14.952;8.72;11.62;3.858;14.227;15.775;3.491;2.766;11.816;5.998;5.415;7.894;8.145;10.843;7.364;9.827;8.965;7.068;9.523;7.578;2.13;7.419;4.554
PM2.5;uur;µg/m³;20230702 08:00;20230702 09:00;10.131;22.381;22.557;16.648;7.028;4.344;14.061;14.001;4.142;5.382;15.825;3.563;3.29;6.598;6.686;15.854;6.061;12.502;8.808;4.012;6.393;5.404;2.269;3.683;5.58
PM2.5;uur;µg/m³;20230702 09:00;20230702 10:00;5.868;25.154;17.608;6.31;10.297;3.782;3.527;9.642;3.447;3.951;8.626;6.222;1.973;4.575;7.08;11.007;5.001;9.641;4.589;4.347;7.446;3.135;2.159;3.896;3.649
PM2.5;uur;µg/m³;20230702 10:00;20230702 11:00;4.818;15.266;16.961;7.794;8.212;4.359;7.711;9.545;1.647;0.397;7.858;5.346;2.008;2.499;5.582;6.656;2.937;8.127;2.611;3.442;7.452;1.476;0.203;5.086;3.213
PM2.5;uur;µg/m³;20230702 11:00;20230702 12:00;5.645;13.188;10.219;12.11;6.059;3.907;6.706;13.199;0.015;2.178;4.776;3.413;3.086;4.342;9.043;9.66;0.8;7.886;0.965;5.718;6.453;1.424;2.558;3.557;2.335
PM2.5;uur;µg/m³;20230702 12:00;20230702 13:00;5.638;9.229;10.934;15.374;4.686;2.656;11.503;12.256;1.959;3.514;9.376;4.24;8.235;8.837;6.561;9.121;1.929;11.846;0.083;6.299;5.02;0.737;3.924;3.209;1.051
PM2.5;uur;µg/m³;20230702 13:00;20230702 14:00;8.37;9.758;7.762;4.713;2.023;0.073;11.718;8.678;2.143;4.348;11.15;3.249;5.776;8.17;2.622;10.756;5.114;7.668;3.377;3.946;6.663;0.739;1.613;4.533;2.02
PM2.5;uur;µg/m³;20230702 14:00;20230702 15:00;6.292;18.451;12.943;3.253;8.025;0.356;12.757;8.358;2.199;6.251;11.522;4.55;5.125;4.901;7.727;10.217;4.412;10.19;7.17;0.595;10.327;-0.555;1.1;4.309;2.015
PM2.5;uur;µg/m³;20230702 15:00;20230702 16:00;8.974;11.15;13.433;5.777;13.208;1.919;8.808;8.395;2.469;4.419;11.63;4.336;10.415;3.497;5.809;8.382;4.119;14.894;4.997;8.688;10.072;5.646;2.396;3.189;7.877
PM2.5;uur;µg/m³;20230702 16:00;20230702 17:00;8.71;13.208;7.597;5.376;8.395;2.33;7.214;9.328;7.152;6.21;13.767;5.461;10.033;3.717;3.575;8.799;5.648;8.007;4.085;5.742;8.348;5.61;2.509;2.336;4.659
PM2.5;uur;µg/m³;20230702 17:00;20230702 18:00;10.013;14.384;11.856;1.143;9.445;3.697;5.124;10.467;4.52;11.189;11.816;5.62;6.572;5.987;5.927;11.955;8.39;8.857;4.36;9.572;5.349;4.357;1.742;4.12;1.52
PM2.5;uur;µg/m³;20230702 18:00;20230702 19:00;7.75;14.413;9.837;13.698;10.337;4.652;9.964;11.628;1.029;6.576;6.242;4.964;3.26;8.015;7.434;10.342;8.769;16.54;5.11;7.176;7.849;6.873;3.39;3.464;1.111
PM2.5;uur;µg/m³;20230702 19:00;20230702 20:00;8.857;15.335;10.503;6.725;7.392;3.727;12.845;12.798;2.211;3.934;1.606;5.972;1.725;5.075;8.818;10.741;7.356;10.444;6.361;5.918;10.19;3.365;5.028;3.531;4.85
PM2.5;uur;µg/m³;20230702 20:00;20230702 21:00;10.092;11.013;8.749;7.076;7.369;4.555;11.816;13.894;4.052;7.975;-0.292;3.414;9.719;6.241;6.908;11.861;8.364;9.749;7.622;8.867;9.121;2.243;5.388;3.914;5.198
PM2.5;uur;µg/m³;20230702 21:00;20230702 22:00;7.297;6.744;3.978;9.317;5.678;2.864;12.934;13.451;6.564;7.923;3.045;5.512;7.432;3.957;5.749;9.3;11.175;8.126;13.139;9.67;7.715;6.055;5.729;5.352;4.631
PM2.5;uur;µg/m³;20230702 22:00;20230702 23:00;5.465;8.301;-1.238;7.48;4.621;2.372;8.478;12.749;4.053;7.331;8.65;5.414;7.304;5.374;6.123;13.238;8.628;6.923;8.7;7.167;9.337;6.991;9.69;4.388;5.785
PM2.5;uur;µg/m³;20230702 23:00;20230703 00:00;6.314;3.554;0.87;6.497;4.204;1.82;5.745;14.183;4.331;7.7;11.63;6.696;6;8.165;6.992;11.981;8.054;9.768;5.033;5.699;10.729;6.866;8.158;6.584;5.482
PM2.5;uur;µg/m³;20230703 00:00;20230703 01:00;8.906;12.042;2.837;7.262;11.258;2.896;5.994;12.441;6.363;8.344;14.188;10.327;8.382;8.827;8.107;12.329;11.816;17.843;3.494;3.519;6.375;6.6;7.466;4.053;4.365
PM2.5;uur;µg/m³;20230703 01:00;20230703 02:00;6.855;7.297;2.252;7.829;9.063;4.295;6.521;10.883;6.553;8.837;13.786;8.49;7.33;5.935;8.465;10.252;7.269;11.983;6.879;3.081;6.961;10.023;4.61;3.177;3.299
PM2.5;uur;µg/m³;20230703 02:00;20230703 03:00;7.852;5.763;3.946;9.376;9.121;3.559;13.953;11.599;3.805;10.366;3.661;5.143;3.849;1.825;7.163;11.354;7.715;12.904;7.66;5.855;6.139;6.867;4.132;1.487;1.39
PM2.5;uur;µg/m³;20230703 03:00;20230703 04:00;8.886;6.342;3.492;7.252;6.438;6.127;14.707;12.37;0.346;6.072;2.175;6.174;3.097;-1.064;7.243;8.755;8.583;11.895;8.028;5.325;6.155;4.477;3.054;6.354;3.087
PM2.5;uur;µg/m³;20230703 04:00;20230703 05:00;8.72;6.828;1.247;5.939;6.35;5.635;5.637;14.326;1.495;3.098;0.526;4.512;2.042;-0.299;5.771;6.361;6.459;10.395;8.091;5.037;4.195;8.006;0.682;3.53;2.051
PM2.5;uur;µg/m³;20230703 05:00;20230703 06:00;10.934;3.976;3.686;11.405;9.592;3.4;10.239;13.227;-0.306;3.561;3.513;1.521;4.581;-0.177;4.77;7.396;7.182;7.213;9.484;5.793;11.14;5.975;1.534;-0.949;2.93
PM2.5;uur;µg/m³;20230703 06:00;20230703 07:00;7.537;1.85;3.692;9.964;12.248;6.64;14.521;12.374;-2.172;1.867;14.923;4.363;3.616;4.476;4.497;10.352;8.165;11.64;9.268;3.594;8.193;5.433;2.888;-0.446;3.222
PM2.5;uur;µg/m³;20230703 07:00;20230703 08:00;9.406;4.7;5.752;9.915;7.887;8.362;11.591;13.004;-0.445;3.511;11.581;3.1;2.113;3.901;4.83;9.562;5.711;7.269;6.276;15.452;7.626;8.935;0.75;-0.316;2.316
PM2.5;uur;µg/m³;20230703 08:00;20230703 09:00;8.547;6.749;6.58;10.043;5.263;4.482;8.158;15.284;-2.197;4.497;6.781;0.105;2.023;1.874;3.599;7.107;4.168;7.306;9.004;9.66;5.501;9.004;-0.998;1.104;0.887
PM2.5;uur;µg/m³;20230703 09:00;20230703 10:00;7.949;4.779;9.337;7.425;3.966;2.85;10.395;17.317;;1.49;7.085;-0.247;0.34;1.22;2.267;8.911;3.069;6.373;5.763;4.952;4.636;5.864;0.004;0.717;1.513
PM2.5;uur;µg/m³;20230703 10:00;20230703 11:00;5.148;3.038;4.534;5.609;6.918;2.984;8.867;13.544;-2.602;0.405;;2.544;1.127;0.387;1.117;8.007;;9.651;4.075;1.082;3.339;4.152;-1.652;-2.376;2.139
PM2.5;uur;µg/m³;20230703 11:00;20230703 12:00;5.386;5.29;1.802;4.907;5.91;1.995;8.876;15;-1.627;1.506;;0.956;-0.956;1.37;3.746;7.425;;7.997;3.307;0.694;2.405;4.175;-1.118;-3.568;-0.048
PM2.5;uur;µg/m³;20230703 12:00;20230703 13:00;7.228;8.203;3.922;4.376;3.893;2.305;6.318;14.44;-2.036;0.761;;0.858;-3.32;1.152;2.56;6.493;;8.472;4.816;2.694;3.564;4.941;0.114;-1.577;-2.033
PM2.5;uur;µg/m³;20230703 13:00;20230703 14:00;4.708;4.905;1.75;6.096;7.813;0.763;6.482;10.845;-0.534;2.896;;2.409;-1.409;1.818;;4.858;1.849;7.023;3.611;5.082;10.621;4.032;-2.129;2.406;0.334
PM2.5;uur;µg/m³;20230703 14:00;20230703 15:00;3.209;4.8;6.236;5.855;3.952;0.253;8.643;10.65;13.894;3.988;10.64;2.851;2.237;3.641;;8.679;2.068;5.519;2.574;3.176;5.117;4.472;-2.364;2.423;1.166
PM2.5;uur;µg/m³;20230703 15:00;20230703 16:00;4.352;4.16;2.133;11.807;2.87;3.735;5.536;11.557;7.714;3.535;;2.006;2.035;3.345;;7.643;4.468;4.257;2.7;3.408;1.527;4.177;-1.142;-0.618;0.301
PM2.5;uur;µg/m³;20230703 16:00;20230703 17:00;5.437;5;0.091;8.471;4.358;3.802;6.587;10.925;7.619;3.795;18.177;1.486;3.816;1.928;;8.483;4.39;13.816;2.928;5.701;5.076;0.732;-0.083;2.62;-1.631
PM2.5;uur;µg/m³;20230703 17:00;20230703 18:00;8.935;6.772;3.757;10.248;5.01;-0.543;8.204;8.994;6.577;2.594;9.239;1.897;4.578;4.017;;8.046;4.294;9.082;1.615;8.096;5.658;-1.25;1.667;3.524;-1.772
PM2.5;uur;µg/m³;20230703 18:00;20230703 19:00;5.953;3.302;5.109;6.283;5.383;1.637;8.408;9.255;4.334;6.449;5.47;8.025;3.014;3.874;;10.991;3.814;10.268;1.958;4.398;4.177;0.119;0.677;2.69;-1.464
PM2.5;uur;µg/m³;20230703 19:00;20230703 20:00;3.76;4.109;4.615;6.295;3.808;4.026;5.773;10.968;9.513;6.314;-2.632;4.658;0.602;6.578;;9.485;5.241;11.444;4.44;2.747;3.38;0.795;0.268;2.219;1.469
PM2.5;uur;µg/m³;20230703 20:00;20230703 21:00;5.105;4.055;2.123;3.48;4.13;3.092;6.057;11.346;7.42;4.528;;-0.222;1.908;4.571;;6.286;7.195;7.982;3.799;4.695;6.344;1.103;3.186;2.712;0.725
PM2.5;uur;µg/m³;20230703 21:00;20230703 22:00;5.97;2.78;4.571;3.588;4.863;0.349;4.627;9.09;3.719;3.658;-3.634;-0.961;-1.626;0.476;;6.486;2.895;5.778;2.517;4.934;5.169;2.448;4.771;3.437;-0.659
PM2.5;uur;µg/m³;20230703 22:00;20230703 23:00;5.01;2.036;2.331;7.746;2.13;-2.109;3.44;9.619;1.994;2.297;5.265;0.919;-3.605;-4.39;;6.922;0.675;5.095;-0.54;2.669;4.34;0.796;3.188;0.3;-0.791
PM2.5;uur;µg/m³;20230703 23:00;20230704 00:00;3.58;3.356;2.024;5.137;2.978;-1.027;9.729;9.558;1.758;3.741;6.382;1.38;-0.139;-1.262;;8.139;-0.255;11.297;-2.096;-0.359;2.142;-0.923;-0.895;;-0.889
PM2.5;uur;µg/m³;20230704 00:00;20230704 01:00;4.59;4.696;3.738;6.176;6.69;3.46;6.985;7.093;-1.26;3.275;4.838;1.68;-0.702;0.881;;6.07;1.44;7.555;1.424;-1.743;-2.227;0.616;-4.24;;-0.538
PM2.5;uur;µg/m³;20230704 01:00;20230704 02:00;4.876;3.022;3.135;3.286;5.678;4.77;8.289;9.646;-1.039;2.84;1.519;3.007;-0.684;-1.167;;4.351;1.569;5.707;2.959;-2.193;-1.966;-0.929;1.079;;1.075
PM2.5;uur;µg/m³;20230704 02:00;20230704 03:00;4.014;1.057;0.423;0.65;6.916;5.01;6.538;10.096;2.325;3.084;1.089;-0.067;-1.11;-2.591;;6.69;-2.195;11.101;1.579;-2.121;0.179;-1.386;3.334;-3.597;1.487
PM2.5;uur;µg/m³;20230704 03:00;20230704 04:00;5.134;4.145;0.081;11.395;4.796;3.609;7.428;8.325;2.131;4.311;2.223;-0.642;-2.194;0.37;;6.561;-0.493;6.703;-1.06;-1.659;2.793;-0.539;2.678;0.761;-0.298
PM2.5;uur;µg/m³;20230704 04:00;20230704 05:00;4.545;3.681;2.376;6.07;3.184;1.218;8.788;8.202;2.734;9.268;0.477;0.303;-0.115;0.469;;6.293;-0.301;4.629;-2.037;-2.965;4.625;2.118;0.693;0.875;0.203
PM2.5;uur;µg/m³;20230704 05:00;20230704 06:00;2.624;4.29;5;12.032;4.574;1.361;7.816;8.305;2.374;4.995;-0.075;0.386;-0.477;4.185;;6.103;1.212;4.812;-0.141;-1.12;4.511;2.469;-1.918;1.105;1.99
PM2.5;uur;µg/m³;20230704 06:00;20230704 07:00;4.38;3.671;2.997;6.474;8.199;2.753;12.434;11.909;4.18;2.649;2.859;1.197;-2.924;4.064;;6.79;1.308;8.568;3.029;2.161;3.307;1.327;-2.447;1.557;1.915
PM2.5;uur;µg/m³;20230704 07:00;20230704 08:00;4.332;6.02;3.44;2.783;7.277;2.291;11.611;14.964;4.959;2.382;2.664;2.483;-3.447;4.361;;9.229;-0.907;8.955;7.763;4.335;5.126;4.545;-1.149;2.657;0.608
PM2.5;uur;µg/m³;20230704 08:00;20230704 09:00;4.622;3.923;2.078;12.953;5.333;3.266;7.218;12.698;3.888;2.564;2.797;4.93;-3.933;7.782;;8.804;2.972;13.845;12.346;7.645;4.174;5.442;0.731;7.959;-0.268
PM2.5;uur;µg/m³;20230704 09:00;20230704 10:00;7.705;1.871;0.255;6.577;3.028;2.979;15.511;9.507;6.618;4.449;3.721;3.613;-0.199;7.078;;6.943;3.64;5.186;6.487;3.603;5.806;4.663;1.562;12.346;0.108
PM2.5;uur;µg/m³;20230704 10:00;20230704 11:00;9.876;5.125;1;5.689;7.863;1.023;11.326;9.386;5.814;3.853;4.335;3.434;2.274;10.542;;6.746;4.601;9.298;4.02;-0.655;8.589;5.357;1.573;12.934;4.641
PM2.5;uur;µg/m³;20230704 11:00;20230704 12:00;10.15;3.515;2.764;5.43;5.177;-0.157;8.573;9.274;4.364;;4.266;3.214;2.317;11.307;;7.347;5.355;9.259;8.544;4.78;5.278;4.323;-1.007;7.125;1.4
PM2.5;uur;µg/m³;20230704 12:00;20230704 13:00;6.037;5.861;4.589;5.395;2.156;1.448;9.7;8.483;3.137;;4.262;1.041;4.213;6.265;;7.678;3.435;8.57;5.773;3.431;5.858;3.895;-2.289;1.86;-1.014
PM2.5;uur;µg/m³;20230704 13:00;20230704 14:00;4.785;5.317;4.177;6.418;3.888;0.174;10.748;7.826;3.434;;12.346;-1.718;6.518;2.482;;7.939;2.423;10.062;2.843;1.956;9.553;4.916;-0.354;2.321;-0.356
PM2.5;uur;µg/m³;20230704 14:00;20230704 15:00;5.195;3.945;2.276;4.266;5.768;1.379;7.976;8.773;1.5;8.469;15.756;0.248;3.429;1.635;;7.621;2.46;8.265;3.399;4.881;5.234;0.999;-1.454;2.028;0.026
PM2.5;uur;µg/m³;20230704 15:00;20230704 16:00;7.242;4.239;1.724;8.194;7.342;3.949;6.992;12.296;-0.223;3.552;5.481;0.546;3.802;3.461;;8.357;3.519;5.209;1.725;5.647;9.523;3.04;-0.25;0.477;0.515
PM2.5;uur;µg/m³;20230704 16:00;20230704 17:00;7.535;3.666;3.399;7.836;8.309;5.88;11.111;12.989;3.645;2.401;6.903;2.392;4.737;-0.249;;6.576;2.366;9.21;0.707;5.151;9.778;3.756;0.593;1.13;-1.028
PM2.5;uur;µg/m³;20230704 17:00;20230704 18:00;6.357;3.433;3.412;9.484;8.199;4.644;8.72;10.739;2.964;5.09;3.547;3.442;3.125;3.846;;4.691;1.341;9.278;4.113;4.164;10.64;5.326;1.295;0.368;-0.944
PM2.5;uur;µg/m³;20230704 18:00;20230704 19:00;6.635;3.237;4.955;5.62;8.523;4.298;6.244;9.792;2.247;4.089;-1.054;4.952;6.504;4.472;;5.651;2.463;7.675;3.897;2.317;7.943;6.064;2.129;0.612;0.041
